relationship_type,parameter_A,parameter_B,ebm_evidence_label,ebm_shape,existing_spline_label,existing_v2_label,status
single_parameter,MEASURE_ET_DC_SEC_X_Vg_at_I3_neg,,INCONCLUSIVE,FLAT,WEAK,MODERATE,EXISTING_ONLY
single_parameter,THIN_ET_lkg_PAD_10,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,THIN_ET_Rc_cat_ct2_OW_ST,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_Vds_max_0p1mA,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,SIN_ET_DC_RF_Vbgd1,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Gm_max_W,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos,,INCONCLUSIVE,FLAT,MODERATE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_Idss,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_Rc_F_AB_2,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_SMALL_Vt_gs,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_FPSD3p2,,INCONCLUSIVE,FLAT,INCONCLUSIVE,WEAK,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_LT_SEC_Vbgd1,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,FIC_ET_DC_RF_Vbgd_0p01,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Rgd_err,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_Cap3pf,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_K,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,SIN_ET_DC_RF_Ids_m0p2,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,THIN_ET_C200_0,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,SIN_GATE_ET_I_5,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_LT_SEC_Vg_Id_min,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,FIC_ET_DC_PIV_Drain_Lag_1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_RF_Vbgd1,,INCONCLUSIVE,FLAT,MODERATE,MODERATE,EXISTING_ONLY
single_parameter,MaskSetSupplyChipsCount,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_Min_S21_Mag_L1018,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,TOPSIN_ET_Load_Pull_GL_set,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_R_f_tn_3,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Diode_S21_dB_forw,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_Stress_Idss_before,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_S21dB_26GHz,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_S_Vp_0p7_mA_mm,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vbgs1,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_CF_S21_Ph_L1018,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_RF_Gm_0,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RD_Id_Vbon_min,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_CapM1BRGM_0,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RD_S21ang_18GHz,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_CF_S11_Ph_L2180,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,THIN_ET_TF_AB_2,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_R514,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_Cap1pf,,INCONCLUSIVE,FLAT,WEAK,WEAK,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_lkg_C200,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Stress_Id_max_Ig_before,,INCONCLUSIVE,FLAT,WEAK,STRONG,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_Imax,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,MEASURE_ET_Rc_cat_ct2,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RD_Id_Vbon_max,,INCONCLUSIVE,FLAT,INCONCLUSIVE,STRONG,EXISTING_ONLY
single_parameter,MEASURE_ET_R414,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_DC_RF_Vds_max,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Stress_Stress_time,,INCONCLUSIVE,FLAT,WEAK,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Id_search,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos_SD3p5,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_TR_1F,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_Cap_C300FM1,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_Vgs_0p5V,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_C300FM1_0,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_Vp_10mA,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_R_660_HOR,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,TOPSIN_ET_Vg_Vds_max,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_SEC_S_Vp_1_mA_mm_first,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_sh_GA142,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_Vt_gs,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vg_optt1,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,FIC_ET_R_f_hr_3,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Ft_ext,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_lkg_C385pf,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,TOPSIN_ET_sh_GA144,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Delta_MAG_25G,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_Load_Pull_Id_SS,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_RF_MAG_35GHz,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_RF_Vdg_max_0p1,,INCONCLUSIVE,FLAT,WEAK,STRONG,EXISTING_ONLY
single_parameter,TOPSIN_ET_Probe_Number,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,FIC_ET_DC_RF_n_gs,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Vg_at_I2_neg,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_SEC_X_Vp_1_mA_mm,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_S22ang_26GHz,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIN_Etch_Hard_Bias,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_i5021_3,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_S22ang_10GHz,,INCONCLUSIVE,FLAT,MODERATE,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vt_gs,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_RF_Vbin_gs,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,FIC_ET_DC_PIV_Gate_Lag_1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,THIN_ET_C20_0,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_C200S1,,INCONCLUSIVE,FLAT,MODERATE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_TF_AB_3,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_Cap_C300,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,BFIC_Height_FIC_metal_thickness,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_Cap3pf_0,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_lkg_C200,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_SMALL_Vbgd1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Stress_Idss_after,,INCONCLUSIVE,FLAT,MODERATE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_Min_S21_Mag_L2180,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_L_Gd,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,THIN_ET_Rcat_cn_2,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,BRGM_ET_C100,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_C300,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,THIN_ET_DC_RF_Vbgd_0p01,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_L_Gs,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Vth,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,FIC_ET_DC_RF_Vt_gs,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_USV_Cappf_0,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,SIN_ET_lkg_SY8_80,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,SIN_ET_DC_PIV_Idss_QP2,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_lkg_100_at20V,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,THIN_ET_Rcat_cn_1_OW_ST,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SMALL_Vbin_gs,,INCONCLUSIVE,FLAT,WEAK,WEAK,INCONCLUSIVE_BOTH
single_parameter,BRIDGE_METAL_CD_BRGM_Final_metal_CD,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,THIN_Measure2GN_Thickness_after_grinding,,INCONCLUSIVE,FLAT,WEAK,WEAK,INCONCLUSIVE_BOTH
single_parameter,FIC_ET_Vdg_max,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_S21dB_10GHz,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,TOPSIN_ET_lkg_CapM1BRGM,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_Rcat_cn_3_OW_ST,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,FIC_ET_G_per_6K,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_Vdg_max,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Vg_at_I1_pos,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Gm,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_LT_SEC_Vd_Id_min_Vd3,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,BRGM_Height3_TOP_metal_thickness,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,THIN_ET_Er,,INCONCLUSIVE,FLAT,WEAK,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Idss_W,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,FIC_ET_DC_PIV_Gate_Lag_0,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_S21ang_10GHz,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,SIN_ET_DC_RF_Vdg_max_0p1,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vbgs_0p01,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_lkg_Cap1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_Vg_max_Vd,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_lkg_50_at20V,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RD_Ft,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_Vg_optt2,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_DC_RF_Vg_optt,,INCONCLUSIVE,FLAT,MODERATE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_S11dB_26GHz_W,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,OHMIC_ET_Ran_con_2,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Rs,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_RF_Modeling_Cds,,INCONCLUSIVE,FLAT,WEAK,STRONG,EXISTING_ONLY
single_parameter,TOPSIN_ET_lkg_CapFICBRGM,,INCONCLUSIVE,FLAT,MODERATE,STRONG,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_FPSD3p2,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_DC_RF_Vbin_gd,,INCONCLUSIVE,FLAT,WEAK,MODERATE,EXISTING_ONLY
single_parameter,THIN_ET_Rc_F_AB_2,,INCONCLUSIVE,FLAT,MODERATE,WEAK,EXISTING_ONLY
single_parameter,FP2_Height1_FP2_Height1,,INCONCLUSIVE,FLAT,WEAK,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_C100C500pf,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_RF_Vbin_gs,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Stress_Vg_max_Ig_after,,INCONCLUSIVE,FLAT,MODERATE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_CF_S12_Mag_L1018,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Delta_MAG_19G,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_Tau_err,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3_FPSD3p2,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SMALL_Gm_m0p2,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,SIN_ET_DC_RF_Vbgs1,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Imax,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_lkg_100,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_PIV_Gate_Lag_Idss,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_Vdg_max_0p1mA,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_lkg_Cap2,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_Rcat_cn_1_OW_ST,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_SD3p5,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Vboff_Id,,INCONCLUSIVE,FLAT,WEAK,STRONG,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_Gm_m0p2,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_SMALL_Vg_optt,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_lkg_C175pf,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_Load_Pull_Pout_Last,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_SD3p5,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_SMALL_Idss,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_SEC_X_Bin_SD3p5,,INCONCLUSIVE,FLAT,INCONCLUSIVE,WEAK,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_Vbkdn_CapBig,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_S22ang_26GHz_W,,INCONCLUSIVE,FLAT,WEAK,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_ids_m0p2_W,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,TOPSIN_ET_KLV_F_M1_4u,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_Big_S21ang_10GHz,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_CF_S11_Mag_L1002,,INCONCLUSIVE,FLAT,WEAK,WEAK,INCONCLUSIVE_BOTH
single_parameter,SIN_ET_DC_RF_Vdg_max_0p1mA,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_Load_Pull_Id_SS,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_MAG_26GHz,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_RF_Vt_gs,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_RF_Modeling_Rgs_err,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_DC_RF_Id_gm_max,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,MEASURE_ET_Ran_con_2,,INCONCLUSIVE,FLAT,MODERATE,WEAK,EXISTING_ONLY
single_parameter,TOPSIN_ET_Vp_1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_Vp_1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_RF_Modeling_S22dB_10GHz,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,TOPSIN_ET_Load_Pull_Pout_W_mm_last,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,MEASURE_ET_DC_SEC_S_ChipStatus,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_Cap_C300M1B,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,SIN_ET_DC_PIV_Imax_QP1,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vg_optt2,,INCONCLUSIVE,FLAT,STRONG,STRONG,EXISTING_ONLY
single_parameter,TOPSIN_ET_CapPARCAP,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_lkg_Cap3,,INCONCLUSIVE,FLAT,STRONG,WEAK,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vds_max,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,THIN_ET_DC_RF_Vbin_gs,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,FIC_ET_DC_RF_Vbgs_0p1,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_DC_RF_Vp_1_W,,INCONCLUSIVE,FLAT,MODERATE,INCONCLUSIVE,EXISTING_ONLY
single_parameter,MEASURE_ET_LT_SEC_Vg_Id_min_Vd7,,INCONCLUSIVE,FLAT,INCONCLUSIVE,INCONCLUSIVE,INCONCLUSIVE_BOTH
single_parameter,THIN_ET_HIRS,,INCONCLUSIVE,FLAT,STRONG,MODERATE,EXISTING_ONLY
single_parameter,THIN_ET_OHMC,,INCONCLUSIVE,FLAT,STRONG,INCONCLUSIVE,EXISTING_ONLY
single_parameter,SIN_ET_lkg_SY07_10,,INCONCLUSIVE,FLAT,WEAK,WEAK,INCONCLUSIVE_BOTH
single_parameter,BRGM_Cd_Metal_BRGM_Final_metal_CD,,INCONCLUSIVE,FLAT,INCONCLUSIVE,MODERATE,EXISTING_ONLY
