raw_csv_parameter_name,spline_relationship_class,spline_evidence_label,spline_nonlinear_advantage,v1_relationship_type,v1_evidence_label,v2_shape,v2_evidence_label,vs_v1_lightgbm,vs_v2_binned
MEASURE_ET_DC_SEC_Imax_7V,COMPLEX_NONLINEAR,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_Vboff_Vds_min_ON,COMPLEX_NONLINEAR,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_Vds_max_ON,SATURATION,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg,PROCESS_WINDOW,MODERATE,False,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_Stress_Vg_max_Ig_after,THRESHOLD,MODERATE,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
SIN_ET_DC_RF_Gm_max,PROCESS_WINDOW,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_Load_Pull_Pout_W_last,THRESHOLD,MODERATE,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_X_Ids_max_norm_FPSD3p2,PROCESS_WINDOW,MODERATE,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
FIC_ET_DC_RF_n_gd,THRESHOLD,MODERATE,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_SMALL_Vbgs_0p01,COMPLEX_NONLINEAR,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_Rc_an_ct2,SATURATION,MODERATE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_R_400_VER,PROCESS_WINDOW,MODERATE,True,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_RF_Modeling_MAG_19G_After,THRESHOLD,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_RF_Vboff,SATURATION,MODERATE,False,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos,INVERTED_U,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_R114,SATURATION,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_C_AN_2_OW_CR,COMPLEX_NONLINEAR,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_RF_Modeling_Tau_err,COMPLEX_NONLINEAR,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_TF_AB_2,THRESHOLD,MODERATE,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_sh_f_tn_23,SATURATION,MODERATE,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,WEAK,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_RGAN2,SATURATION,MODERATE,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_RF_Modeling_Delta_S21_19G,THRESHOLD,MODERATE,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
TOPSIN_ET_CapFICBRGM,COMPLEX_NONLINEAR,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_Rcat_cn_3,SATURATION,MODERATE,False,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
BRGM_ET_C300_0,PROCESS_WINDOW,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_Stress_Vp_delta,COMPLEX_NONLINEAR,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_SMALL_Vbgd_0p01,THRESHOLD,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_TR_1F,THRESHOLD,MODERATE,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_RF_CF_S12_Mag_L1002,THRESHOLD,MODERATE,False,U_shaped_process_window,WEAK,monotonic,MODERATE,SPLINE_ONLY,BOTH_FOUND_DIFFERENT_SHAPE
TOPSIN_ET_I_5,THRESHOLD,MODERATE,True,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
FIC_ET_DC_RF_Vg_optt,SATURATION,MODERATE,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_RF_Modeling_Cgs,SATURATION,MODERATE,False,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_FPSD3p2,COMPLEX_NONLINEAR,MODERATE,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
TOPSIN_ET_Load_Pull_P.A.E_Last,U_SHAPED,MODERATE,False,flat_no_clear_effect,INCONCLUSIVE,U_shape,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
THIN_ET_Rsh_an_ct2,THRESHOLD,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
SIN_CAPACITOR_ThicknessGN1_SiN_Thickness,THRESHOLD,MODERATE,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm,SATURATION,MODERATE,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_SMALL_Vds_max,SATURATION,MODERATE,False,,not_screened_by_v1,threshold,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_MAG_26GHz,COMPLEX_NONLINEAR,MODERATE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_C100S1,THRESHOLD,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_S22dB_26GHz,COMPLEX_NONLINEAR,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_RF_Vbgs1,THRESHOLD,MODERATE,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_lkg_CapFICBRGM,COMPLEX_NONLINEAR,MODERATE,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,WEAK,SPLINE_ONLY,SPLINE_ONLY
THIN_ET_Rc_F_AB_2,SATURATION,MODERATE,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_C100CapFICM1,THRESHOLD,MODERATE,False,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
