,fold_0,fold_1,fold_2,fold_3,fold_4
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1,0.00016798000831229714,0.0003693102874396111,0.00017317815214865754,0.0004203200456266454,0.00018577190253187055
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_FPSD3p2,0.001069059329305796,0.0025756418226216696,0.00026136078153227757,0.0013364355217762524,9.490634298143949e-05
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_SD3p5,2.0323320208625252e-05,4.22510720569308e-05,0.00021153083578513875,9.839495405048646e-05,0.0001194995691004032
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2,0.0001865748046203399,0.000997974587696286,0.00027535750481076714,0.00019140811288858653,6.02212122516511e-05
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2_FPSD3p2,1.0522643499230071e-05,0.0016690552698080468,0.00014745144349907543,0.0002040866571967645,5.869564034301496e-05
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2_SD3p5,0.0003318786856947211,0.0031817819766089854,0.0007408763795317515,0.0018166110817277666,5.49565638032523e-05
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3,1.6882443802247636e-05,1.9926533824724935e-05,0.00012277214894510554,0.00010956787598037576,0.0
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3_FPSD3p2,0.0008470571129668739,0.0,0.007227826736930063,4.256577969417556e-05,0.0011352984177095094
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3_SD3p5,0.00018886718188558922,0.001004773372518585,0.00024350931429159892,0.0006958880647714196,0.00026091896093972716
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm,0.0067205251196345035,0.0020294800415444217,0.0020894550226538897,0.001238215288039931,0.0
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,5.830089996134058e-05,0.0024381982850215133,0.00968916688178932,0.0014204767701611182,0.009921754565164309
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_SD3p5,0.00012664158986556227,0.0034651305415541,0.0018857171118580067,0.0014810611987352566,0.0031263835153021178
MEASURE_ET_DC_SEC_X_Ids_max,0.000663272553021964,7.036729926998273e-06,8.601014164237323e-05,0.0005148223983934396,0.00014106267692313878
MEASURE_ET_DC_SEC_X_Ids_max_FPSD3p2,5.343903645912608e-05,2.4170343335555797e-05,0.0007083658464786548,8.458157962088716e-06,0.00011686389829453662
MEASURE_ET_DC_SEC_X_Ids_max_SD3p5,0.00014184729873343416,0.0005205494643042633,0.0008720376028141481,0.00015201569968246632,1.6554848053992527e-05
MEASURE_ET_DC_SEC_X_Ids_max_norm,9.732081486155463e-05,2.251384189237789e-05,0.0019183428366794306,0.0001524598461196494,0.0019083711591638658
MEASURE_ET_DC_SEC_X_Ids_max_norm_FPSD3p2,0.0043939844325836235,0.0183205390326562,0.017369943087368563,0.0037583403585901526,0.017865223330939775
MEASURE_ET_DC_SEC_X_Ids_max_norm_SD3p5,0.009654107105021367,0.009340042884235232,0.0005067867269718882,0.0020027276156015803,0.0042065531454876315
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg,0.009510953124621161,0.009972656644037676,0.0028658533126384228,0.014456906178725014,0.0048468965915087515
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,0.0,8.676579796478896e-05,0.00021198227650849277,0.000212775063455896,7.02486710176726e-05
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_SD3p5,0.00011710155667684733,4.6497123233231486e-05,0.0008647852799639749,2.0519285765853056e-05,0.00017337252418922854
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos,0.009493018883942024,0.006590129353728635,0.008770020641685193,0.005410492580471238,0.02030980213807194
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_FPSD3p2,0.008445191459736821,0.00479080152773947,0.01492395449928469,0.01625418320789804,0.013146345233011626
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_SD3p5,5.7467267372246356e-05,0.00036021446413838005,0.0004377544488844037,0.00037952903185686126,0.0003735606735676115
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg,0.00767620153773497,0.0006107326524682443,0.02106002682496803,0.00453748513868768,0.017788953612014092
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg_FPSD3p2,6.673935967510514e-05,0.0009491810320486228,0.00018247486186236567,0.0017229159797654636,5.749308006064068e-06
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg_SD3p5,0.00023850981258367922,0.0027088079655523496,0.00016195023454645602,0.0002411084010828933,4.5546128249293544e-05
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos,0.00023743393468257846,0.00010558663236123059,0.0006618397893601201,0.00036594619380001203,0.0006147636989370532
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_FPSD3p2,8.756760296409616e-05,0.0003486891824103677,9.721228942542238e-05,0.00012275170224924724,0.00013754056124172013
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_SD3p5,9.562513981427267e-05,9.010033782388448e-05,0.0028867121334802694,0.0003904819311314833,0.0005433477975946252
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg,6.373599970958311e-05,1.697842597757036e-05,0.0022776152188738173,0.0006131242367700831,0.0003689060427198943
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg_FPSD3p2,8.044258016290411e-05,0.0020945486720311142,0.0018022325619047681,0.0011836804874517646,0.0020866487115452415
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg_SD3p5,0.0032506434352134604,0.00010355220873475077,0.00020563375165089237,3.665034918733097e-05,0.0
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos,0.0007970634389518266,0.0003476887288473924,0.003994924392238467,0.0009390999175059645,0.0010298667746740167
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_FPSD3p2,0.003673452055305735,0.002035007047877752,0.00121338483773819,0.004534766486145214,0.010876963464079976
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_SD3p5,0.00013367213725579613,6.831818514615618e-05,8.81045091753498e-05,0.00011891200306010488,5.9456948697739665e-05
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg,0.012860991720630922,0.014581101600328125,0.006488405192058063,0.013447626515224112,0.008304419174876723
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_FPSD3p2,0.00011216115468324967,0.00011594561026844758,0.00028657361704022337,0.00083712820223048,0.000111724494400596
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_SD3p5,0.0002568601786032047,0.0003600220473505114,0.00038168004558051985,7.183653493501524e-05,0.00024177262159732078
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos,0.004105414606241528,0.0002004311096779983,0.0008609454358894674,0.0002911045494175527,5.698824668430248e-05
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_FPSD3p2,0.00012913648626193089,0.0008176814472383044,0.0002480281009815403,8.962844137653823e-05,0.0002882181694100732
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_SD3p5,0.0012906217106381452,0.00011235898367815366,4.923432435629089e-05,6.603136484762349e-05,0.0006255519501327727
MEASURE_ET_DC_SEC_X_Ron,0.0006274927470246427,0.0004908789397836884,0.0,0.002691987500525307,0.00031022242268073256
MEASURE_ET_DC_SEC_X_Ron_FPSD3p2,0.0006155781225591658,6.998748717428095e-06,0.00011889906001640511,4.0630079507069496e-05,0.00016150023454688327
MEASURE_ET_DC_SEC_X_Ron_SD3p5,7.741964386548722e-05,0.0018753743265249824,0.0003867208231800853,0.0007447465490146578,0.00036828959391338944
MEASURE_ET_DC_SEC_X_Vboff_Id,0.0023735338508492194,0.0017731180848121703,0.0008676533321616607,0.004518641103960099,0.001009303028383776
MEASURE_ET_DC_SEC_X_Vboff_Id_FPSD3p2,0.0009854037188748417,4.55549605510611e-05,0.0016413506120019747,0.0034746552194793463,0.0011942891982640444
MEASURE_ET_DC_SEC_X_Vboff_Id_SD3p5,0.00010583501036305982,6.141852125475189e-05,0.00024185618586064717,4.582367998248782e-05,0.00022596419475427756
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig,3.297059432607043e-05,0.0,0.00030674640692910087,0.00489956656783864,0.0
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_FPSD3p2,0.00020587958271175356,0.00031503474144606417,0.00018188340235280923,0.00046844594292259044,0.000177554845999476
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_SD3p5,0.0010926510985319454,0.0022277453627177037,0.0001688304436519457,0.00042793227605164336,4.305271073874103e-05
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg,0.00029048901279745223,6.539332960482107e-05,8.667602500218233e-05,0.00017576369924324835,0.0002900421302814157
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_FPSD3p2,0.00022414503019492474,0.00025807370658068794,3.078045608534711e-05,0.00010596362336882747,0.00030545971436209514
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_SD3p5,0.0003643470858598275,0.0,2.0811805288570268e-05,0.0,0.0005092522037288527
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos,0.0002166040804371288,5.968287526539409e-05,0.00011056723524419084,4.298540066489749e-05,0.00010974305912177733
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos_FPSD3p2,0.0009326128305475361,0.0004901355617269962,4.847975100079739e-05,0.0020992357985776867,0.003684479309847161
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos_SD3p5,0.002954601480048942,0.009115507639358231,0.00928291150381982,0.007958045676398377,0.000877543910256278
MEASURE_ET_DC_SEC_X_Vg_at_I2_neg,0.0005822017969783501,0.0020434206588570295,0.0025737324627087203,0.0002021622235435465,0.003793801393526786
MEASURE_ET_DC_SEC_X_Vg_at_I2_neg_FPSD3p2,0.002453670209838925,0.006837253622223586,0.0007226947391660039,0.004815536341120071,0.0007576227412661377
MEASURE_ET_DC_SEC_X_Vg_at_I2_neg_SD3p5,5.3237627268599976e-05,0.0002408783058398357,0.001780139422892794,0.0011922303147995925,0.0010174080494357615
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos,2.9368294128860364e-05,0.00016359626192926613,6.699203140851998e-05,0.0017900481430487805,0.0022181371137437395
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_FPSD3p2,0.00011114458595615682,6.139587761232034e-05,8.131120807425538e-05,1.611586064091318e-05,4.965559652096822e-05
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_SD3p5,9.999359828740312e-05,0.0002593540753130159,0.00023477466394420198,0.00029890633690133684,2.579432670186977e-05
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg,0.0017558930473658286,4.7097481177177204e-05,0.00021881097363521734,0.0020410917551861455,0.001327936801093131
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_FPSD3p2,0.00011742349070720515,0.0005455610051898299,0.0004418609890854105,4.599783542956987e-05,8.068385571009961e-05
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_SD3p5,0.00037175674401356885,0.0005021036861064266,0.0005772233207936391,0.0004146988272629107,0.00037622467625406895
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos,0.0038900552505044816,0.004214509365483724,0.004485899630220279,0.011727124132880637,0.000801647474913299
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_FPSD3p2,0.00016385196473536447,0.0011645800738842318,7.412722374794914e-06,6.653770843612564e-05,0.0012054871832895338
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_SD3p5,0.0012485228755100802,0.001991920360848287,4.2018126859674075e-05,0.0,0.00020362524998094103
MEASURE_ET_DC_SEC_X_Vp_0p7_mA_mm,0.0,0.001418410982642436,0.0003558193172152744,0.0,0.0
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm,0.0,0.0,0.0,0.008006983585051683,0.000261147804528235
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first,0.0042103010275747945,1.0058937753524366e-05,0.0,1.0486395966137187e-05,0.003440638738937254
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first_FPSD3p2,0.0027522789772471946,0.00020601278689263844,0.00018276694241467105,0.0,0.0
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first_SD3p5,0.0,2.4137993644382723e-05,0.0004995823090317549,2.8438597940894102e-05,0.0004965423725767723
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_second,0.0015148828888460453,1.3777292215694706e-05,0.002494299768370929,0.0007636974913291007,3.138013734271243e-05
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_second_FPSD3p2,0.0,0.00014365954133199177,0.002370068452456464,0.0029821246787467264,0.0007356212656577633
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_second_SD3p5,0.0,0.002878465111779319,0.0010139560984765734,9.953464821438366e-06,5.684780332023374e-06
MEASURE_ET_DC_SEC_n_gs,0.002725553071915342,0.0019240948374395635,0.005607366784511043,0.002118883976414043,0.0009596370861701329
MEASURE_ET_DC_SMALL_Gm_0,2.3716211952904278e-05,0.0,0.00037538606103537284,2.2042297863157625e-05,0.0
MEASURE_ET_DC_SMALL_Gm_m0p2,0.0,0.0,8.030570815554218e-06,4.8548339637852134e-05,0.00010066792717819666
MEASURE_ET_DC_SMALL_Gm_max,0.00014275687575410456,0.0,0.0,9.295247813588286e-06,0.0
MEASURE_ET_DC_SMALL_Id_gm_max,0.0,0.0,0.0,5.8112305805002545e-05,5.5423267888209575e-05
MEASURE_ET_DC_SMALL_Ids_m0p2,0.07954706976788178,0.07336565548391408,0.021800353316774077,0.0477748276341183,0.03132820740960978
MEASURE_ET_DC_SMALL_Idss,0.0,2.2217630321160485e-05,0.0,4.261672366793848e-05,5.968922030507055e-05
MEASURE_ET_DC_SMALL_Imax,0.0,5.388620218122163e-05,0.0,1.3348822597508956e-05,0.0
MEASURE_ET_DC_SMALL_Vbgd1,0.001704372081775604,0.0030246655506567144,0.002149203472076229,0.0014904022542506694,0.0
MEASURE_ET_DC_SMALL_Vbgd_0p01,0.0003858478441068,0.0009869196154828933,0.00048596121651639664,0.0013757355171759667,0.00038228452858488353
MEASURE_ET_DC_SMALL_Vbgd_0p1,0.0,0.0014739389946817085,0.0,0.007614214340612327,4.994542156773934e-05
MEASURE_ET_DC_SMALL_Vbgs1,0.0016841391100870728,0.0,0.0,2.184747612242418e-05,2.99066023583802e-05
MEASURE_ET_DC_SMALL_Vbgs_0p01,0.016748512561530413,0.0010720168408337252,0.0029691672456938073,0.008076019806159919,0.006393639111791042
MEASURE_ET_DC_SMALL_Vbgs_0p1,0.000793478494916645,0.003458568360596061,0.0006034136263977995,0.0006260811477886086,1.5904615130930146e-05
MEASURE_ET_DC_SMALL_Vbin_gd,0.004243454732667045,1.238407033008738e-05,0.0005264688138166919,4.941438864850639e-06,0.0007645213184432879
MEASURE_ET_DC_SMALL_Vbin_gs,0.0029371163715189654,0.001206931615004996,0.0002414550539101999,0.003126875938413887,6.009153689848669e-05
MEASURE_ET_DC_SMALL_Vboff,0.000834111189938674,0.0,4.875476357797313e-05,0.0003877826367913639,0.0012234343381717955
MEASURE_ET_DC_SMALL_Vdg_max,1.772652548424922e-05,0.0002468106770091499,0.0008609600713592964,0.0005596432664628333,0.00017483437134711177
MEASURE_ET_DC_SMALL_Vdg_max_0p1,0.00013825875088213852,0.00043135152376192945,0.002787350333861262,0.003454745965514092,1.2145862916657092e-05
MEASURE_ET_DC_SMALL_Vds_max,3.9759076628937804e-05,0.00030564702143013234,7.131439682117043e-05,3.473577174910993e-05,0.002948420107228267
MEASURE_ET_DC_SMALL_Vds_max_0p1,9.840266438423564e-05,0.00022048779564116282,0.00023412653160044395,0.0003258286048329742,0.00023033434222608678
MEASURE_ET_DC_SMALL_Vg_gm_max,0.002969563325877863,0.0001053226270303154,0.0012969712523035342,0.0017950798670446082,0.002428766288820673
MEASURE_ET_DC_SMALL_Vg_max_Vd,0.0002713540288191064,0.0001214472036404721,1.9923231796464007e-05,2.899974580673397e-05,0.0017951915034532398
MEASURE_ET_DC_SMALL_Vg_max_Vd_0p1,0.0,0.0005367969273605559,0.00011762875646496698,0.00017929764150414836,0.0001243615543914127
MEASURE_ET_DC_SMALL_Vg_optt,4.05152196662374e-05,2.6810460051527654e-05,0.0001433317861726083,0.0001582001333244042,2.9641586968196168e-05
MEASURE_ET_DC_SMALL_Vp_01,0.0,0.0,0.0,0.00043447937666160386,0.0
MEASURE_ET_DC_SMALL_Vp_1,0.0,0.0,3.680129567066991e-05,0.0,0.0003951454077836447
MEASURE_ET_DC_SMALL_Vt_gd,0.0,0.00011503932109529665,0.00010435625010141182,8.611204967478603e-05,5.6941757417888726e-05
MEASURE_ET_DC_SMALL_Vt_gs,8.323435785271607e-05,0.00029936646978450244,0.0004367520032311941,0.00039304764290901204,4.69482806446468e-05
MEASURE_ET_DC_SMALL_n_gd,0.00013171988104441158,7.387299548152638e-05,0.00021183682321180915,0.0,0.0006259976052690498
MEASURE_ET_DC_SMALL_n_gs,4.859658314665934e-05,0.0002850464495424312,0.0007049763627966849,3.9640961351729295e-05,8.166334392693513e-05
MEASURE_ET_DC_Stress_Gm_max_after,5.77528761207206e-05,0.0,0.0,1.6639343151097867e-05,1.6847694729232052e-05
MEASURE_ET_DC_Stress_Gm_max_before,2.6491364903001317e-05,0.0,0.0,0.0007275642186512283,0.0009218515745048708
MEASURE_ET_DC_Stress_Id_gm_max_after,0.0,0.0,0.0,7.021561014202073e-05,0.0
MEASURE_ET_DC_Stress_Id_gm_max_before,0.0,0.0,0.0014467691008041264,0.0026515077952235055,0.0
MEASURE_ET_DC_Stress_Id_max_Ig_after,0.0054655853594264,0.0038778359040238307,0.0035216989666400915,0.008604731921428315,0.001293501314743634
MEASURE_ET_DC_Stress_Id_max_Ig_before,0.0018588323840145608,1.6258700177011377e-05,2.649480333482232e-05,0.00047472064041381696,0.00010358086114824566
MEASURE_ET_DC_Stress_Id_stress_after,0.003128093439041903,4.313043087453235e-05,2.3207271309275322e-05,2.6124461352072904e-05,0.0006639657339700092
MEASURE_ET_DC_Stress_Id_stress_before,0.1438564232911323,0.17720992920823617,0.1641578548838726,0.1619234938889339,0.159483744068693
MEASURE_ET_DC_Stress_Idss_after,0.0,0.0,1.614036658730392e-05,0.0,9.558071405852859e-05
MEASURE_ET_DC_Stress_Idss_before,0.0013946519225720951,3.2231998229946935e-05,0.0001604720808493753,8.901820308578892e-06,2.7269944931305622e-05
MEASURE_ET_DC_Stress_Ig_max_after,9.13575704430122e-05,0.0002322233966737104,0.0003305498903431642,0.0005700964077057143,0.00038809630844388365
MEASURE_ET_DC_Stress_Ig_max_before,0.0002038118240289599,6.972572838391022e-05,0.00013241403324447263,0.00011444829474564304,4.226406828922792e-05
MEASURE_ET_DC_Stress_Stress_time,7.418513643266616e-05,0.00038753333640503406,0.0001629980079609781,7.138795450495267e-05,5.7577701438638545e-05
MEASURE_ET_DC_Stress_Vd_stress,4.088636480224163e-05,0.000733136861205138,0.0004060481775395372,0.0004171414429692344,0.0018833800169728591
MEASURE_ET_DC_Stress_Vg_gm_max_after,0.0,0.0011142405794887825,0.0032007108863759907,6.94658671591183e-05,0.0016181896789789338
MEASURE_ET_DC_Stress_Vg_gm_max_before,0.0005311520150721009,2.6145516140748208e-05,0.0004160204405766884,3.324097900822096e-05,0.0
MEASURE_ET_DC_Stress_Vg_max_Ig_after,4.1501045614808386e-05,0.0005112080304227359,0.0002344286434445919,0.00010301404413958465,0.00029112916813654125
MEASURE_ET_DC_Stress_Vg_max_Ig_before,0.0005600219651693292,0.00037690884852103974,0.00013934939890530932,8.69540190220682e-05,0.0040762685678652
MEASURE_ET_DC_Stress_Vp_after,0.00036054852732917873,0.004607853406920653,7.312291562637715e-05,0.0065608918687990025,0.0009013242012765856
MEASURE_ET_DC_Stress_Vp_before,4.907658415868583e-05,3.978819056286e-05,0.002412068832861758,0.0001629479685723281,0.0
MEASURE_ET_DC_Stress_Vp_delta,9.288245062793148e-06,4.384514927831388e-05,4.6718051189602953e-05,0.0,5.532466030490442e-05
MEASURE_ET_Er,0.0004741483716279471,0.0006619906067667846,0.0007563051796457314,0.0021618366784533485,0.00011631119064061689
MEASURE_ET_F_AB,0.0001376788250526282,8.348260602568347e-06,0.0010699550924989645,0.00014721886390988497,4.592588559394526e-05
MEASURE_ET_G2_per_6K,1.1673346631197612e-05,0.00015768443647832433,0.0002854291622425697,7.806516993683304e-05,0.0
MEASURE_ET_G_per_6K,0.005011634757156449,0.002133379666906382,3.38789455638398e-05,4.0477866278960484e-05,0.00015977707375240417
MEASURE_ET_Gate_res,0.00010783432637734522,0.00030267268764771446,1.9947717676479287e-05,5.724761098895461e-05,0.00015001119145406717
MEASURE_ET_Gm_m2,7.4509619313918065e-06,0.0,0.00016471935918966843,5.98460860606536e-05,6.342552976966867e-05
MEASURE_ET_Gm_max,0.0005484335346705733,0.0013358132977040241,0.0014292116375767476,0.00048050693404267107,0.0012880923263852767
MEASURE_ET_HIRS,0.006224734059662047,0.006465084757829682,0.008304593234730609,0.0008824354612527123,0.008671677321303575
MEASURE_ET_I_5,0.00034394012388342353,0.0003600626256941382,2.7935905008525602e-05,7.586233792995503e-06,0.0033275447336362906
MEASURE_ET_Ids_m2,0.00028814787253016335,0.0006120386556150304,9.327645068346611e-05,0.00015571404322525066,0.0009973053493333487
MEASURE_ET_KLV_F_AB_4u,5.612062445533973e-05,0.0005969127492506127,0.00024580703595216097,0.00024151763565575995,0.00023142101953428678
MEASURE_ET_LT_SEC_ChipStatus,6.231171042210669e-05,6.787359069801767e-05,1.6146744131698742e-05,8.01018969033722e-05,0.00020272878441599323
MEASURE_ET_LT_SEC_Id_min_mA_mm,0.0008597426876681434,0.0037140333055065253,0.012924285149053532,0.010890227821152204,0.0023057009482780988
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd3,0.001899616078231906,0.0008707991304812975,0.003018420487413796,0.00048253773400683785,0.006117262248074689
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd7,0.0001463388640377466,0.0,0.00021778108552282925,1.5070092949863585e-05,8.010193650863758e-05
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd8,0.006296500437800999,0.002307886550688147,0.0024389077510951745,0.0,0.0021456628788648416
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm,0.0004686766657624818,4.3643600567707445e-05,9.643954452623724e-05,1.5271909705969815e-05,1.4986524800923193e-05
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd3,0.0,0.00017444293570485496,0.0008923452780730375,0.0,0.0020120561107253745
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd7,0.0006453302055432014,0.0008334677935565984,0.00033891438083720796,0.00022356897280940017,0.0006967840874305646
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd8,0.000443145939470814,0.00010275053016073028,0.0002766735996194981,0.0003808705823993252,0.00046108413277065347
MEASURE_ET_LT_SEC_Ileak_m10V_mA_mm,0.00018476793558044324,0.0,0.0,0.0,0.0
MEASURE_ET_LT_SEC_Ileak_m10p5V_mA_mm,0.0,0.0004764941355410906,0.052727477791342764,0.0016858358852962557,0.04483116787609503
MEASURE_ET_LT_SEC_Ileak_m12p5V_mA_mm,0.0016252433676938282,0.005486628358005073,0.001671066892739124,0.0016837908753761961,0.0021572738689977157
MEASURE_ET_LT_SEC_Ileak_m16p5V_mA_mm,0.0005284337861766807,0.0003705593265796744,0.0,0.002721025055007723,0.0
MEASURE_ET_LT_SEC_Ileak_m5V_mA_mm,0.0,0.00018633624106922155,5.794685336262866e-05,0.0,0.0
MEASURE_ET_LT_SEC_Ileak_m5p5V_mA_mm,0.01682666078227885,0.03543387805482645,0.02982615416863602,0.021879169638996363,0.032005557734781004
