raw_csv_parameter_name,shap_importance,gain_importance,permutation_importance,shap_rank,gain_rank,permutation_rank,shap_percentile,gain_percentile,permutation_percentile,percentile_spread,method_agreement
THIN_ET_lkg_70_at20V,4.250941580441942e-05,0.0440419018268585,1.2796598789921454e-05,1132,1055,841,20.631578947368425,26.035087719298243,41.05263157894738,20.421052631578952,moderate_agreement
TOPSIN_ET_Cap1pf,4.232729496952884e-05,0.0274950894527137,-1.436414004915565e-06,1133,1105,1156,20.561403508771924,22.526315789473685,18.947368421052634,3.5789473684210513,high_agreement
FIN_Etch_Hard_Bias,4.2215470455956006e-05,0.0223779994994401,9.097046659933829e-06,1134,1132,871,20.49122807017544,20.631578947368425,38.94736842105263,18.45614035087719,moderate_agreement
MEASURE_ET_Rc_f_tn_23,4.188159823609644e-05,0.0363476597703993,-1.4282546349539404e-05,1135,1077,1295,20.421052631578952,24.491228070175442,9.192982456140353,15.298245614035089,moderate_agreement
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1,4.095095348531978e-05,0.0132704004645347,1.0884520292706037e-05,1136,1183,857,20.350877192982452,17.052631578947363,39.92982456140351,22.877192982456144,moderate_agreement
VIA_GaN_Measure4GN_Final_GaN_thickness,4.087557734999759e-05,0.0252299796557053,1.6002192445324636e-06,1137,1118,958,20.280701754385966,21.614035087719298,32.8421052631579,12.561403508771932,high_agreement
MEASURE_ET_Rc_an_ct2,4.083859439363412e-05,0.0447323992848396,-7.4485752417308145e-06,1138,1049,1236,20.21052631578948,26.456140350877188,13.33333333333333,13.122807017543858,high_agreement
MEASURE_ET_C300M1B,4.072672025446072e-05,0.0142850996926426,-1.3599344631887167e-05,1139,1174,1290,20.14035087719298,17.68421052631579,9.54385964912281,10.59649122807017,high_agreement
FP2_Height2_FP2_Height2,4.015956282047876e-05,0.0179903397802263,3.4591744509371303e-06,1140,1156,932,20.070175438596493,18.947368421052634,34.66666666666667,15.719298245614038,moderate_agreement
MEASURE_ET_Cap_C300FM1,4.0064213867499815e-05,0.004074839875102,-2.881340760180207e-07,1141,1244,1133,19.999999999999996,12.7719298245614,20.561403508771924,7.789473684210524,high_agreement
TOPSIN_ET_C100C175pf,3.993389898360128e-05,0.0370292011648416,-1.6020498079433176e-05,1142,1074,1312,19.929824561403507,24.701754385964914,7.9999999999999964,16.701754385964918,moderate_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos_SD3p5,3.977958310212048e-05,0.0206754999235272,-1.1374403206582116e-05,1143,1142,1273,19.85964912280702,19.929824561403507,10.736842105263156,9.192982456140351,high_agreement
MEASURE_ET_DC_RF_Vg_optt,3.97513858266004e-05,0.0360624697059392,6.392328025661698e-06,1144,1079,899,19.789473684210524,24.350877192982455,36.98245614035087,17.192982456140346,moderate_agreement
MEASURE_ET_RF_Modeling_Gds,3.944166325660523e-05,0.0285539799369871,-5.996573742275691e-06,1145,1102,1220,19.719298245614038,22.736842105263154,14.456140350877188,8.280701754385966,high_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_FPSD3p2,3.919676479621539e-05,0.0047895601019263,6.349865908666929e-07,1146,1236,971,19.649122807017537,13.33333333333333,31.929824561403507,18.596491228070178,moderate_agreement
GATE2_Thickness4_PMMA_PR_etch_thickness,3.896497408767123e-05,0.0245339800603687,-1.2846538972055566e-05,1147,1125,1284,19.57894736842105,21.122807017543856,9.964912280701753,11.157894736842103,high_agreement
TOPSIN_ET_Cap2pf_0,3.848559579254043e-05,0.0289731007069349,5.503407796417226e-06,1148,1101,914,19.508771929824565,22.807017543859654,35.929824561403514,16.42105263157895,moderate_agreement
TOPSIN_ET_DC_SMALL_Gm_max,3.813494748951202e-05,0.0218787204939872,2.007910138245583e-05,1149,1134,798,19.438596491228065,20.49122807017544,44.07017543859649,24.63157894736843,moderate_agreement
MEASURE_ET_C_AN_2,3.795569303401796e-05,0.0424162101699039,1.6499571613037833e-06,1150,1059,955,19.36842105263158,25.754385964912284,33.05263157894737,13.684210526315791,high_agreement
MEASURE_ET_RF_Modeling_Rgs,3.791560853101021e-05,0.017609310336411,3.755276425920773e-06,1151,1158,928,19.298245614035093,18.80701754385965,34.94736842105263,16.14035087719298,moderate_agreement
FIC_ET_TANR,3.786826960647409e-05,0.0248091695830225,3.2999668665684155e-06,1152,1124,934,19.228070175438596,21.192982456140353,34.526315789473685,15.298245614035089,moderate_agreement
MEASURE_ET_DC_Stress_Vp_delta,3.775512047213073e-05,0.0091454098001122,-3.84146993285539e-06,1153,1206,1196,19.157894736842106,15.438596491228074,16.140350877192976,3.7192982456140324,high_agreement
SIN_GATE_ET_Rsh_an_ct2,3.719108660077485e-05,0.0165460698772221,7.524115801393894e-06,1154,1166,893,19.08771929824561,18.24561403508772,37.40350877192983,19.15789473684211,moderate_agreement
BRGM_ET_i5021_3,3.69609450804622e-05,0.0167842395603656,-6.6524339136370125e-06,1155,1164,1229,19.017543859649123,18.385964912280706,13.824561403508772,5.192982456140351,high_agreement
TOPSIN_ET_DC_PIV_Ids0_QP2,3.648481777353458e-05,0.0083452702965587,-1.4060796260650932e-06,1156,1211,1155,18.947368421052634,15.087719298245617,19.017543859649123,3.9298245614035068,high_agreement
MEASURE_ET_DC_RF_CF_S12_Ph_L2180,3.641393675586788e-05,0.0123606696724891,1.9032397952314927e-05,1157,1189,804,18.877192982456137,16.631578947368418,43.64912280701755,27.01754385964913,moderate_agreement
MEASURE_ET_R114,3.615844112017921e-05,0.0223382799886167,-2.126432298453496e-05,1158,1133,1335,18.80701754385965,20.561403508771924,6.385964912280706,14.175438596491219,high_agreement
BPLATE_Height_BPLATE_metal_thickness,3.606328103111269e-05,0.0125388298183679,-6.1976922176132375e-06,1159,1188,1223,18.736842105263165,16.701754385964918,14.245614035087717,4.491228070175447,high_agreement
MEASURE_ET_R514,3.594149005475713e-05,0.0231400604825466,3.706382815937826e-07,1160,1130,973,18.666666666666664,20.771929824561408,31.789473684210524,13.12280701754386,high_agreement
TOPSIN_ET_DC_RF_Vbgd1,3.580135676815756e-05,0.0125836599618196,9.930695117149613e-06,1161,1187,864,18.596491228070178,16.771929824561404,39.438596491228076,22.66666666666667,moderate_agreement
MEASURE_ET_lkg_C300FB,3.529566281413817e-05,0.0390698006376624,1.4942216204921754e-05,1162,1067,826,18.526315789473678,25.192982456140356,42.10526315789473,23.578947368421055,moderate_agreement
MEASURE_ET_DC_PIV_Drain_Lag_Imax,3.5042001627772354e-05,0.0242146998643875,-1.3391045830785098e-06,1163,1126,1154,18.45614035087719,21.052631578947366,19.08771929824561,2.5964912280701746,high_agreement
MEASURE_ET_DC_Stress_Ig_max_before,3.4720213883144065e-05,0.0150460300501436,-4.658457600639765e-06,1164,1170,1207,18.385964912280706,17.96491228070175,15.368421052631575,3.0175438596491304,high_agreement
SIN_Thickness1_SiN_Thickness_1st,3.421673664103032e-05,0.0194658298278227,-1.3246196538529986e-06,1165,1150,1153,18.31578947368421,19.36842105263158,19.157894736842106,1.05263157894737,high_agreement
MEASURE_ET_DC_Diode_D_leak_65V,3.4189117506036166e-05,0.0163898495957255,-6.328508326519655e-06,1166,1168,1225,18.24561403508772,18.105263157894736,14.105263157894733,4.1403508771929864,high_agreement
TOPSIN_ET_CapM1BRGM_0,3.407542666963518e-05,0.0198866901919245,2.0252218860025702e-05,1167,1148,797,18.175438596491233,19.508771929824565,44.14035087719298,25.964912280701746,moderate_agreement
SIN_ET_DC_PIV_Gate_Lag_Idss,3.3875274948250416e-05,0.0205208007246255,-9.445689894721498e-06,1168,1145,1256,18.105263157894736,19.719298245614038,11.929824561403512,7.789473684210526,high_agreement
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_FPSD3p2,3.35371442954774e-05,0.0271974001079797,6.0080131837808585e-06,1169,1108,906,18.035087719298247,22.315789473684212,36.49122807017544,18.45614035087719,moderate_agreement
MESA_ET_Vbkd,3.348237599886308e-05,0.0339478999376297,1.6262531174621175e-06,1170,1089,957,17.96491228070175,23.64912280701754,32.91228070175438,14.947368421052634,high_agreement
MEASURE_ET_LT_SEC_Vg_Id_min_Vd3,3.336701970322374e-05,0.0445907199755311,-2.2764871174474345e-06,1171,1052,1176,17.894736842105264,26.245614035087716,17.543859649122805,8.701754385964911,high_agreement
MEASURE_ET_Rsh_TF_AB2,3.295986815458857e-05,0.0353085994720459,-8.363293827404195e-06,1172,1083,1246,17.824561403508778,24.070175438596486,12.631578947368416,11.43859649122807,high_agreement
MEASURE_ET_DC_RF_Freq_cut_L1002,3.277487478992758e-05,0.0190274007618427,2.358501521879108e-06,1173,1153,948,17.754385964912277,19.157894736842106,33.54385964912281,15.789473684210531,moderate_agreement
THIN_ET_DC_RF_Id_gm_max,3.273017318293609e-05,0.0443101003766059,4.878038972631615e-05,1174,1054,678,17.68421052631579,26.105263157894733,52.49122807017543,34.807017543859644,moderate_agreement
MEASURE_ET_DC_RD_Vboff,3.2719590534363315e-05,0.0132929397514089,-7.110038945329356e-06,1175,1182,1235,17.614035087719294,17.122807017543863,13.403508771929829,4.2105263157894655,high_agreement
MEASURE_ET_DC_RF_CF_S21_Ph_L2180,3.2374798770708775e-05,0.0487404009327292,-3.8146106016268e-06,1176,1038,1195,17.543859649122805,27.228070175438603,16.210526315789476,11.017543859649127,high_agreement
TOPSIN_ET_CapFICM1_0,3.232146606491763e-05,0.003768730093725,-6.00419598387747e-06,1177,1249,1221,17.47368421052632,12.421052631578943,14.385964912280702,5.052631578947375,high_agreement
MEASURE_ET_DC_SEC_Gm_0,3.198082648497585e-05,0.0095301100518554,-5.894281841242744e-06,1178,1203,1219,17.403508771929822,15.649122807017546,14.526315789473687,2.877192982456135,high_agreement
MEASURE_ET_KLV_F_AB_4u,3.188941086741152e-05,0.0211571999825537,6.203797293327651e-06,1179,1138,901,17.333333333333336,20.21052631578948,36.8421052631579,19.50877192982456,moderate_agreement
TOPSIN_ET_R314,3.1850456869979845e-05,0.0215087293181568,-9.830208280062204e-06,1180,1137,1260,17.263157894736846,20.280701754385966,11.649122807017543,8.631578947368423,high_agreement
THIN_ET_DC_RF_Vdg_max_0p1mA,3.1191140337615125e-05,0.0126672696787863,4.000141182147754e-06,1181,1186,926,17.19298245614035,16.84210526315789,35.08771929824561,18.24561403508772,moderate_agreement
MEASURE_ET_LT_SEC_Ileak_m7V_mA_mm,3.1182746244078034e-05,0.0270135609898716,-4.22685589412386e-06,1182,1109,1203,17.122807017543863,22.245614035087723,15.649122807017546,6.596491228070176,high_agreement
TOPSIN_ET_I_5,3.096720675906047e-05,0.01115508005023,-9.946544628666733e-06,1183,1193,1263,17.052631578947363,16.35087719298246,11.43859649122807,5.614035087719293,high_agreement
MEASURE_ET_lkg_10,3.077860863523669e-05,0.0256833201274275,-9.432514058238528e-06,1184,1116,1255,16.982456140350877,21.75438596491228,12.0,9.75438596491228,high_agreement
MEASURE_ET_R_400_HOR,2.9846958548268952e-05,0.0253345003584399,-2.342174592784296e-06,1185,1117,1178,16.91228070175439,21.684210526315795,17.403508771929822,4.771929824561404,high_agreement
TOPSIN_ET_Cap_USV,2.9787812963974688e-05,0.0024070199579,-2.800831038274332e-06,1186,1267,1185,16.84210526315789,11.157894736842099,16.91228070175439,5.7543859649122915,high_agreement
MEASURE_ET_Rsh_cat_c2,2.971219154063008e-05,0.0228247009217739,1.2051859801795462e-05,1187,1131,848,16.771929824561404,20.70175438596491,40.56140350877193,23.789473684210527,moderate_agreement
MEASURE_ET_DC_RF_MSG_10GHz,2.953454431380409e-05,0.0132142598740756,1.324099673340462e-05,1188,1184,836,16.701754385964918,16.982456140350877,41.40350877192982,24.701754385964904,moderate_agreement
MEASURE_ET_DC_Big_Id_gm_max,2.949985677799961e-05,0.0401404984295368,3.086527139206652e-07,1189,1065,976,16.631578947368418,25.33333333333333,31.57894736842105,14.947368421052634,high_agreement
MEASURE_ET_lkg_100,2.919333211733255e-05,0.0135203003883361,-5.600937051447597e-06,1190,1181,1213,16.56140350877193,17.19298245614035,14.947368421052632,2.2456140350877174,high_agreement
MEASURE_ET_RF_Modeling_Rgd,2.916935972589253e-05,0.0265849796123802,-9.353747285259506e-06,1191,1111,1254,16.491228070175435,22.10526315789474,12.070175438596486,10.035087719298254,high_agreement
MEASURE_ET_DC_SEC_S_Ids_max_FPSD3p2,2.88002396977244e-05,0.0282549108378589,-1.8267078802369774e-07,1192,1104,1132,16.42105263157895,22.59649122807017,20.631578947368425,6.175438596491222,high_agreement
MEASURE_ET_DC_RF_Min_S21_Freq_L2180,2.7568210213186628e-05,0.004215519875288,-1.283549038749721e-07,1193,1240,1130,16.35087719298246,13.052631578947372,20.771929824561408,7.719298245614036,high_agreement
MEASURE_ET_RF_Modeling_R_Gg,2.756516826331455e-05,0.0206287901382893,1.203969987854936e-05,1194,1144,849,16.280701754385962,19.789473684210524,40.49122807017543,24.21052631578947,moderate_agreement
TOPSIN_ET_R114,2.739104780980277e-05,0.0273566301912069,-4.86347876807458e-07,1195,1107,1137,16.210526315789476,22.3859649122807,20.280701754385966,6.175438596491222,high_agreement
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_SD3p5,2.7311154301902235e-05,0.0033267999533563,-3.5811962091042425e-06,1196,1253,1192,16.140350877192976,12.140350877192985,16.42105263157895,4.280701754385964,high_agreement
BFIC_Height_FIC_metal_thickness,2.5590923366373875e-05,0.002760519972071,9.855753952772716e-06,1197,1264,866,16.07017543859649,11.368421052631582,39.29824561403509,27.929824561403507,moderate_agreement
MEASURE_ET_R_400_VER,2.5479225982498005e-05,0.0088085699826478,2.2271431849130163e-05,1198,1208,787,16.000000000000004,15.298245614035089,44.8421052631579,29.54385964912281,moderate_agreement
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first_SD3p5,2.547571178787299e-05,0.010581100359559,-2.699232596548029e-06,1199,1196,1184,15.929824561403505,16.140350877192976,16.982456140350877,1.0526315789473717,high_agreement
MEASURE_ET_DC_RF_Vdg_max_0p1mA,2.541356160770964e-05,0.0091354101896286,-5.790099743066546e-06,1200,1207,1216,15.859649122807017,15.368421052631575,14.73684210526316,1.1228070175438578,high_agreement
TOPSIN_ET_Rc_OG142_GN,2.485374649578845e-05,0.0040755900554358,7.87942678983633e-06,1201,1243,885,15.789473684210531,12.8421052631579,37.96491228070175,25.122807017543856,moderate_agreement
BRGM_ET_C300_0,2.47565642763986e-05,0.0103677501901984,-1.2062299043288929e-05,1202,1197,1276,15.719298245614032,16.07017543859649,10.526315789473683,5.5438596491228065,high_agreement
MEASURE_ET_DC_Big_Vp_1,2.4237204570957927e-05,0.0108556998893618,3.179560917609958e-07,1203,1194,975,15.649122807017546,16.280701754385962,31.649122807017548,16.0,moderate_agreement
FIC_ET_C100S1,2.411946955613476e-05,0.0040051601827144,-9.733030985614732e-07,1204,1246,1149,15.578947368421048,12.631578947368416,19.438596491228065,6.807017543859649,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg_FPSD3p2,2.364380964783529e-05,0.0121952497866004,-1.1302270519283895e-05,1205,1190,1272,15.508771929824562,16.56140350877193,10.807017543859654,5.754385964912277,high_agreement
TOPSIN_ET_lkg_Cap2,2.357178015614524e-05,0.0105911099817603,-2.5869213284041017e-06,1206,1195,1181,15.438596491228074,16.210526315789476,17.19298245614035,1.7543859649122755,high_agreement
MEASURE_ET_RF_Modeling_MAG_18,2.313526260707372e-05,0.0239165702369064,-2.917653231626627e-07,1207,1127,1134,15.368421052631575,20.98245614035088,20.49122807017544,5.614035087719305,high_agreement
MEASURE_ET_RF_Modeling_Delta_MAG_25G,2.3069255306309407e-05,0.0041327401995658,-6.564633029018663e-06,1208,1242,1227,15.298245614035089,12.912280701754387,13.964912280701757,2.385964912280702,high_agreement
BRGM_ET_Rc_F_AB_2,2.228877508621998e-05,0.0190239008516073,1.238395510790302e-05,1209,1154,845,15.228070175438601,19.08771929824561,40.771929824561404,25.5438596491228,moderate_agreement
OHMIC_ET_lkg_5,2.2091314821403304e-05,0.0135617600753903,1.057005090508434e-05,1210,1180,860,15.157894736842103,17.263157894736846,39.719298245614034,24.56140350877193,moderate_agreement
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first_FPSD3p2,2.202429784660736e-05,0.0023793498985469,-1.814953306453204e-06,1211,1269,1165,15.087719298245617,11.017543859649127,18.31578947368421,7.298245614035082,high_agreement
MEASURE_ET_DC_RF_CF_S22_Mag_L1002,2.158738081966355e-05,0.0100286800879985,2.68718805800372e-06,1212,1200,945,15.017543859649118,15.859649122807017,33.75438596491228,18.736842105263165,moderate_agreement
TOPSIN_ET_DC_RF_Vbgs_0p1,2.153644565786192e-05,0.0061838398687541,-9.64830367895242e-06,1213,1223,1257,14.947368421052632,14.245614035087717,11.859649122807014,3.0877192982456183,high_agreement
TOPSIN_ET_Load_Pull_Pout_W_last,2.108492980701236e-05,0.0051031098701059,-6.7765947268289e-06,1214,1233,1234,14.877192982456144,13.543859649122803,13.473684210526315,1.403508771929829,high_agreement
MEASURE_ET_DC_SEC_Vgs_back_1V,2.099036436045549e-05,0.0041752802208065,6.067726314837318e-06,1215,1241,904,14.807017543859647,12.982456140350873,36.631578947368425,23.64912280701755,moderate_agreement
MEASURE_ET_DC_PIV_Drain_Lag_0,2.042237439146109e-05,0.0208353996276855,-5.56708455378696e-06,1216,1141,1212,14.73684210526316,19.999999999999996,15.017543859649118,5.263157894736837,high_agreement
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_SD3p5,2.0296481644414893e-05,0.0137066002935171,2.212667401971513e-05,1217,1179,788,14.66666666666666,17.333333333333336,44.771929824561404,30.105263157894743,moderate_agreement
MEASURE_ET_DC_RF_CF_S12_Mag_L1018,2.007603137726029e-05,0.0119311097078025,-6.7711615124199655e-06,1218,1192,1233,14.596491228070175,16.42105263157895,13.543859649122803,2.8771929824561457,high_agreement
THIN_ET_DC_RF_Vt_gs,2.005500497415462e-05,0.002300180029124,5.331313118323022e-06,1219,1270,917,14.526315789473687,10.947368421052628,35.71929824561404,24.77192982456141,moderate_agreement
MEASURE_ET_RF_Modeling_Cgd,1.997677880033712e-05,0.0070493500679731,3.219983813612659e-07,1220,1219,974,14.456140350877188,14.526315789473687,31.719298245614034,17.263157894736846,moderate_agreement
TOPSIN_ET_DC_SMALL_Id_gm_max,1.9775715741058215e-05,0.008616839768365,-1.6030604748898393e-05,1221,1209,1313,14.385964912280702,15.228070175438601,7.9298245614035086,7.298245614035093,high_agreement
MEASURE_ET_Vbpin_D60,1.919905674946506e-05,0.0085371201857924,1.3070535517464844e-05,1222,1210,837,14.315789473684216,15.157894736842103,41.333333333333336,27.01754385964912,moderate_agreement
TOPSIN_ET_DC_RF_Vp_01,1.889831155601206e-05,0.0032267300412058,-5.131540726427408e-07,1223,1255,1138,14.245614035087717,12.0,20.21052631578948,8.21052631578948,high_agreement
MEASURE_ET_DC_RD_Vboff_ON,1.8701723890654613e-05,0.0096135195344686,2.776137590479455e-06,1224,1202,941,14.17543859649123,15.719298245614032,34.03508771929824,19.85964912280701,moderate_agreement
TOPSIN_ET_C300pf,1.8217739959784285e-05,0.0121804000809788,2.7008100216413533e-06,1225,1191,943,14.105263157894733,16.491228070175435,33.89473684210527,19.789473684210535,moderate_agreement
TOPSIN_ET_C100CapM1BRGM,1.816068336705854e-05,0.0053984401747584,-4.5892022478011285e-07,1226,1231,1136,14.035087719298245,13.684210526315788,20.350877192982452,6.666666666666664,high_agreement
MEASURE_ET_C500pf_0,1.813204191908176e-05,0.0050666900351643,4.309883670600145e-06,1227,1234,924,13.964912280701757,13.473684210526315,35.228070175438596,21.75438596491228,moderate_agreement
MEASURE_ET_C100C500pf,1.806368547641215e-05,0.0022439500316977,5.382945026000119e-06,1228,1271,916,13.89473684210526,10.87719298245614,35.78947368421053,24.912280701754387,moderate_agreement
MEASURE_ET_RF_Modeling_S21dB_10GHz,1.7780493636350687e-05,0.0031255499925464,-1.1585330348867772e-06,1229,1257,1152,13.824561403508772,11.859649122807014,19.228070175438596,7.368421052631582,high_agreement
MEASURE_ET_lkg_100_at20V,1.7611808592641867e-05,0.0099166203290224,2.688038126710812e-06,1230,1201,944,13.754385964912286,15.789473684210531,33.82456140350877,20.07017543859648,moderate_agreement
THIN_ET_Rsh_cat_c2,1.64376839732908e-05,0.0078336098231375,-4.978957278795048e-06,1231,1215,1210,13.684210526315788,14.807017543859647,15.157894736842103,1.473684210526315,high_agreement
MEASURE_ET_CapFICM1,1.6362467170102374e-05,0.0020405598916113,6.141476111773403e-06,1232,1273,903,13.614035087719301,10.736842105263156,36.70175438596491,25.964912280701753,moderate_agreement
MEASURE_ET_DC_RF_CF_S12_Ph_L1002,1.5891102321930647e-05,0.020363699644804,1.930883504869807e-05,1233,1146,802,13.543859649122803,19.649122807017537,43.78947368421052,30.24561403508772,moderate_agreement
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm,1.569057574334662e-05,0.0028351699002087,2.3486786822901617e-07,1234,1262,978,13.473684210526315,11.508771929824558,31.438596491228065,19.929824561403507,moderate_agreement
FIC_ET_DC_RF_Vg_optt1,1.5620062821922363e-05,0.0139704302418977,-2.123943552953533e-06,1235,1177,1172,13.403508771929829,17.47368421052632,17.824561403508778,4.421052631578949,high_agreement
FIC_ET_DC_RF_Vg_gm_max,1.5452691024123994e-05,0.0070822401903569,-5.2366234539802384e-06,1236,1218,1211,13.33333333333333,14.596491228070175,15.087719298245617,1.7543859649122862,high_agreement
MEASURE_ET_DC_Big_Vp_01,1.544739613924146e-05,0.0028568599373102,-1.561348437839616e-06,1237,1260,1163,13.263157894736842,11.649122807017543,18.45614035087719,6.807017543859649,high_agreement
TOPSIN_ET_Load_Pull_Id_SS,1.5334877058797844e-05,0.0173431001603603,2.090024515571942e-06,1238,1160,950,13.192982456140356,18.666666666666664,33.40350877192982,20.210526315789465,moderate_agreement
MEASURE_ET_DC_Big_Imax,1.5190287668551676e-05,0.0018090199446305,-5.869970010968784e-06,1239,1277,1218,13.122807017543858,10.456140350877197,14.596491228070175,4.140350877192978,high_agreement
MEASURE_ET_DC_Diode_S21_dB_forw,1.5097060625570385e-05,0.0091580497100949,-1.999007455677493e-06,1240,1205,1168,13.052631578947372,15.508771929824562,18.105263157894736,5.052631578947365,high_agreement
MEASURE_ET_DC_RF_S12dB_26GHz,1.498740649430226e-05,0.0063547901809215,-5.167266123901059e-07,1241,1222,1139,12.982456140350873,14.315789473684216,20.14035087719298,7.157894736842106,high_agreement
THIN_ET_C100,1.4978251809261732e-05,0.0031402900349348,-3.945974244359829e-06,1242,1256,1198,12.912280701754387,11.929824561403512,16.000000000000004,4.0701754385964914,high_agreement
MEASURE_ET_DC_PIV_Idss_QP2,1.476898808850456e-05,0.003812720067799,-6.670712542983237e-07,1243,1248,1144,12.8421052631579,12.491228070175442,19.789473684210524,7.298245614035082,high_agreement
SIN_ET_DC_PIV_Imax_QP1,1.4625614326836732e-05,0.0021388900931924,2.887151892283501e-08,1244,1272,980,12.7719298245614,10.807017543859654,31.298245614035093,20.49122807017544,moderate_agreement
TOPSIN_ET_RGAN3,1.4439339360809777e-05,0.008096819743514,-5.790692552071208e-06,1245,1213,1217,12.701754385964914,14.947368421052632,14.66666666666666,2.2456140350877174,high_agreement
BRGM_ET_Rsh_F_AB_2,1.4287407157538784e-05,0.0048511400818824,-6.083561210540323e-07,1246,1235,1143,12.631578947368416,13.403508771929829,19.85964912280702,7.228070175438605,high_agreement
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm_first,1.360761900260089e-05,0.0055925701744854,-2.9970278847712974e-06,1247,1228,1189,12.561403508771928,13.89473684210526,16.631578947368418,4.07017543859649,high_agreement
FIC_ET_Rc_OG142,1.3535265891908736e-05,0.0055834897793829,-8.165014887490108e-06,1248,1229,1243,12.491228070175442,13.824561403508772,12.8421052631579,1.3333333333333304,high_agreement
TOPSIN_ET_Vp_1,1.3378717801843984e-05,0.0030572700779885,1.1506155116053352e-06,1249,1258,963,12.421052631578943,11.789473684210527,32.49122807017544,20.70175438596491,moderate_agreement
FIC_ET_lkg_SY07_10,1.3079339712668631e-05,0.0034912400878965,-7.217158030342619e-07,1250,1250,1147,12.350877192982457,12.350877192982457,19.57894736842105,7.228070175438594,high_agreement
MEASURE_ET_DC_SEC_Vp_1mA,1.2435842706379654e-05,0.0081326495856046,-2.1503410066819884e-06,1251,1212,1173,12.28070175438597,15.017543859649118,17.754385964912277,5.473684210526308,high_agreement
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg_SD3p5,1.241529612427319e-05,0.0028387699276208,2.028110905241686e-06,1252,1261,951,12.210526315789473,11.578947368421055,33.333333333333336,21.75438596491228,moderate_agreement
MEASURE_ET_i5021_2,1.2381855156758742e-05,0.0056782299652695,-4.510520017150799e-06,1253,1227,1204,12.140350877192985,13.964912280701757,15.578947368421048,3.438596491228063,high_agreement
MEASURE_ET_RF_Modeling_Id_gm_max_W,1.2365102977665294e-05,0.0034348699264228,1.02695091145355e-06,1254,1251,967,12.070175438596486,12.28070175438597,32.21052631578948,20.140350877192994,moderate_agreement
MEASURE_ET_lkg_CapUSV,1.2221239357294798e-05,0.0039544599130749,8.68178877048431e-06,1255,1247,874,12.0,12.561403508771928,38.73684210526316,26.736842105263158,moderate_agreement
SIN_ET_DC_RF_Vbgs_0p1,1.2029121904358564e-05,0.0061293398030102,-1.6179670624311138e-05,1256,1224,1316,11.929824561403512,14.17543859649123,7.719298245614037,6.456140350877193,high_agreement
TOPSIN_ET_DC_RF_Vg_gm_max,1.1710194951488216e-05,0.0016685599694028,-1.4578912157919843e-06,1257,1278,1159,11.859649122807014,10.385964912280699,18.736842105263165,8.350877192982466,high_agreement
CATHODE_ET_Rcat_cn_1_OW_ST,1.0833056138667458e-05,0.0060222498141229,-1.0486241674906304e-06,1258,1225,1150,11.789473684210527,14.105263157894733,19.36842105263158,7.578947368421051,high_agreement
CATHODE_ET_Rsh_cat_c2,1.081051410829772e-05,0.0072829700075089,1.2032209025375495e-06,1259,1217,962,11.719298245614041,14.66666666666666,32.561403508771924,20.842105263157883,moderate_agreement
THIN_ET_DC_RF_Idss,1.0771027097003436e-05,0.0047120400704443,-2.0750663339952345e-06,1260,1237,1170,11.649122807017543,13.263157894736842,17.96491228070175,6.315789473684207,high_agreement
MEASURE_ET_RF_Modeling_ids_m0p2_W,1.0724307696228596e-05,0.0068393999245017,5.024414155974099e-06,1261,1220,919,11.578947368421055,14.456140350877188,35.578947368421055,24.0,moderate_agreement
MEASURE_ET_RF_Modeling_MAG_25G_Before,1.0432267521793154e-05,0.0059738298878073,-2.562538971415118e-06,1262,1226,1179,11.508771929824558,14.035087719298245,17.333333333333336,5.824561403508778,high_agreement
TOPSIN_ET_lkg_SY8_80,1.0363304765012969e-05,0.0092563200742006,-3.926871229498197e-06,1263,1204,1197,11.43859649122807,15.578947368421048,16.07017543859649,4.6315789473684195,high_agreement
MEASURE_ET_Gm_m2,9.609506213868113e-06,0.0043635098263621,1.9462699031358443e-06,1264,1239,953,11.368421052631582,13.122807017543858,33.19298245614035,21.824561403508767,moderate_agreement
TOPSIN_ET_Load_Pull_Freq,9.508352054697038e-06,0.0019230300094932,2.4725870031994116e-08,1265,1275,981,11.298245614035086,10.596491228070171,31.228070175438592,20.63157894736842,moderate_agreement
TOPSIN_ET_DC_SMALL_Vbgd1,9.36718387035756e-06,0.0046436497941613,2.3468637846052464e-06,1266,1238,949,11.228070175438598,13.192982456140356,33.47368421052631,22.245614035087712,moderate_agreement
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm_SD3p5,9.236884545330136e-06,0.0052097397856414,9.681265504213333e-07,1267,1232,968,11.157894736842099,13.614035087719301,32.14035087719298,20.98245614035088,moderate_agreement
