unit,unit_type,cluster_size,oof_importance,cumulative_fraction
STAGE_DELTA_Rsh_cat_c2_CATHODE_minus_THIN,engineered,1,0.00011293207791779405,0.996810470356162
TOPSIN_ET_DC_SMALL_Vg_max_Vd_0p1,numeric_cluster,1,0.000112784701144417,0.9968392557817647
BRIDGE_METAL_Height_Final_TOP_metal_thickness,numeric_cluster,1,0.00011276425328692136,0.996868035988572
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_FPSD3p2,numeric_cluster,1,0.00011270509472665047,0.9968968010966618
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,numeric_cluster,1,0.00011262062906689653,0.9969255446470409
STAGE_RANGE_Rc_an_ct2_OW_CR,engineered,1,0.00011258505711578249,0.9969542791185844
MEASURE_ET_DC_Stress_Ig_max_before,numeric_cluster,1,0.00011204923605706628,0.9969828768354346
TOPSIN_ThicknessGN_SiN_Thickness,numeric_cluster,1,0.00011166203621551728,0.997011375729376
STAGE_RANGE_DC_RF_Vbgs1,engineered,1,0.00011130476130834485,0.9970397834379867
MESA_Height_Mesa_Height,numeric_cluster,1,0.00011033374993904229,0.9970679433206491
STAGE_RANGE_F_AB,engineered,1,0.00011024846557005325,0.997096081436646
TOPSIN_ET_Load_Pull_GL_set,numeric_cluster,1,0.00011016839037940947,0.9971241991154877
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,numeric_cluster,1,0.00010928348270267231,0.9971520909441578
STAGE_DELTA_Ran_con_3_OW_CR_ANODE_minus_THIN,engineered,1,0.000108953132842054,0.9971798984594306
STAGE_STD_DC_RF_Vds_max_0p1mA,engineered,1,0.0001087086073218877,0.9972076435657852
MEASURE_ET_G2_per_6K,numeric_cluster,1,0.00010838972618315138,0.997235307285842
STAGE_RANGE_DC_RF_Vds_max_0p1,engineered,1,0.00010828788293577458,0.9972629450130007
SIN_Thickness2_SiN_Thickness,numeric_cluster,1,0.00010823889707613349,0.9972905702377652
MEASURE_ET_sh_GA142,numeric_cluster,1,0.00010792412199643533,0.9973181151241988
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_neg,numeric_cluster,1,0.00010743527501805128,0.9973455352448779
STAGE_STD_DC_RF_Vbin_gd,engineered,1,0.00010701089246984558,0.9973728470527083
MEASURE_ET_DC_SEC_S_ChipStatus,numeric_cluster,1,0.00010626091598885416,0.9973999674481222
TOPSIN_ET_DC_RF_n_gd,numeric_cluster,1,0.00010566916205931068,0.9974269368134003
SIN_ThicknessGN2_SiN_Thickness,numeric_cluster,1,0.00010547317056721489,0.9974538561568363
TOPSIN_ET_RGAN3,numeric_cluster,1,0.00010501472812661423,0.9974806584945028
MEASURE_ET_sh_GA142_GN,numeric_cluster,1,0.00010424005123087972,0.9975072631156001
STAGE_DELTA_G_per_6K_FIC_minus_TOPSIN,engineered,1,0.0001040507455791836,0.9975338194212461
TOPSIN_ET_C175pf_0,numeric_cluster,1,0.00010296871640220857,0.9975600995664725
MEASURE_ET_Ran_con_1_OW_CR,numeric_cluster,1,0.00010290757501366129,0.9975863641069151
MEASURE_ET_DC_Big_K,numeric_cluster,1,0.0001025629655926218,0.9976125406945701
THIN_ET_R_f_hr_2,numeric_cluster,1,0.00010254152010028935,0.9976387118088088
MEASURE_ET_R114,numeric_cluster,1,0.00010225930979583086,0.9976648108960471
STAGE_RANGE_DC_RF_Vp_1,engineered,1,0.00010159899628749314,0.9976907414550615
STAGE_STD_DC_RF_Vds_max,engineered,1,0.00010084280954367397,0.9977164790166477
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd7,numeric_cluster,1,0.00010003623252944358,0.9977420107199713
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_SD3p5,numeric_cluster,1,9.993003123589335e-05,0.9977675153181165
STAGE_RANGE_TF_AB_3,engineered,1,9.947089775449048e-05,0.9977929027341215
BRIDGE_METAL_CD_BRGM_Final_metal_CD,numeric_cluster,1,9.917481984541093e-05,0.9978182145837726
TOPSIN_ET_Load_Pull_Pout_W_last,numeric_cluster,1,9.913878513826903e-05,0.9978435172364815
STAGE_RANGE_DC_RF_Gm_max,engineered,1,9.913758046984841e-05,0.9978688195817293
METAL1_Height_Metal1_metal_thickness,numeric_cluster,1,9.908717131632707e-05,0.9978941090613234
STAGE_STD_R314,engineered,1,9.885862866495974e-05,0.99791934021122
STAGE_RANGE_Rc_OG142,engineered,1,9.885737275114261e-05,0.9979445710405765
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos,numeric_cluster,1,9.850932280708983e-05,0.9979697130390396
MEASURE_ET_DC_Big_Vdg_max_0p1mA,numeric_cluster,1,9.844747676582356e-05,0.997994839252874
MEASURE_ET_DC_RF_CF_S12_Mag_L2180,numeric_cluster,1,9.799998007417447e-05,0.9980198512545628
MEASURE_ET_LT_SEC_ChipStatus,numeric_cluster,1,9.797384408044603e-05,0.998044856585704
MEASURE_ET_DC_RD_Id_Vbon_min,numeric_cluster,1,9.789533702928145e-05,0.9980698418799178
MEASURE_ET_Load_Pull_Id_SS,numeric_cluster,1,9.739311427939936e-05,0.9980946989945517
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_FPSD3p2,numeric_cluster,1,9.723763163302533e-05,0.9981195164261958
FIC_ET_R_f_tn_3,numeric_cluster,1,9.628161774938903e-05,0.9981440898596181
MEASURE_ET_DC_RF_CF_S21_Mag_L1002,numeric_cluster,1,9.574798586401853e-05,0.9981685270970778
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_FPSD3p2,numeric_cluster,1,9.542401592405853e-05,0.9981928816494526
TOPSIN_ET_R114,numeric_cluster,1,9.430557384046019e-05,0.9982169507479398
STAGE_STD_DC_RF_Vbgs1,engineered,1,9.418220330191309e-05,0.9982409883592358
BRGM_Cd_Metal_BRGM_Final_metal_CD,numeric_cluster,1,9.394795658608892e-05,0.9982649661850171
MEASURE_ET_Rsh_cat_c2_OW_ST,numeric_cluster,1,9.311220710709828e-05,0.9982887307070063
STAGE_STD_DC_RF_Vg_optt1,engineered,1,9.301328801794317e-05,0.9983124699824145
MEASURE_ET_DC_RF_Freq_cut_L2180,numeric_cluster,1,9.296859341474831e-05,0.9983361978506623
MEASURE_ET_Load_Pull_Pout_Last,numeric_cluster,1,9.261275762385647e-05,0.9983598349008773
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_SD3p5,numeric_cluster,1,9.202580427548389e-05,0.998383322146183
STAGE_RANGE_DC_PIV_Drain_Lag_1,engineered,1,9.191525689806408e-05,0.9984067811770829
MEASURE_ET_DC_RD_Vbon_min,numeric_cluster,1,9.177035111364743e-05,0.9984302032244681
THIN_ET_Rsh_cat_c2_OW_ST,numeric_cluster,1,9.155174040417759e-05,0.9984535694770312
STAGE_RANGE_DC_PIV_Ids0_QP3,engineered,1,9.081947368370759e-05,0.9984767488371437
MEASURE_ET_RF_Modeling_Rgs,numeric_cluster,1,8.95988446676124e-05,0.9984996166627538
STAGE_STD_Rc_f_hr_23,engineered,1,8.861562243067055e-05,0.9985222335459022
STAGE_RANGE_Rc_an_ct2,engineered,1,8.860373798654238e-05,0.9985448473958487
MEASURE_ET_RF_Modeling_Delta_MAG_19G,numeric_cluster,1,8.802624051032197e-05,0.9985673138542565
STAGE_RANGE_Ids_m2,engineered,1,8.726007589642413e-05,0.9985895847686387
STAGE_DELTA_Vdg_max_FIC_minus_TOPSIN,engineered,1,8.707720889714124e-05,0.9986118090108715
MEASURE_ET_VIA_KLV_8p5,numeric_cluster,1,8.59512067102964e-05,0.9986337458696929
THIN_ET_DC_RF_n_gs,numeric_cluster,1,8.584191787792394e-05,0.9986556548353203
STAGE_STD_DC_PIV_Ids0_QP1,engineered,1,8.537300641178477e-05,0.9986774441232256
MEASURE_ET_DC_SEC_Vds_max_ON,numeric_cluster,1,8.503318448349961e-05,0.9986991466802291
STAGE_RANGE_Ran_con_1_OW_CR,engineered,1,8.431179567582423e-05,0.9987206651210923
TFRP_ET_TF_AB_3,numeric_cluster,1,8.37660502384311e-05,0.9987420442743169
MEASURE_ET_RF_Modeling_MAG_25G_Before,numeric_cluster,1,8.375959981736432e-05,0.9987634217812358
MEASURE_ET_DC_SMALL_Vg_optt,numeric_cluster,1,8.356520504872375e-05,0.9987847496738355
THIN_ET_R_4000_VER,numeric_cluster,1,8.323744806786897e-05,0.9988059939148044
STAGE_STD_Rsh_cat_c2,engineered,1,8.248914031106129e-05,0.9988270471692561
STAGE_RANGE_R214,engineered,1,8.19904672357799e-05,0.9988479731500921
FIC_ET_sh_GA142,numeric_cluster,1,8.170088964949029e-05,0.9988688252236164
STAGE_DELTA_C_CAT_2_CATHODE_minus_THIN,engineered,1,8.103390222486605e-05,0.9988895070655694
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos_FPSD3p2,numeric_cluster,1,8.084130342015133e-05,0.9989101397515775
THIN_Measure4_Wafer_thickness_final,numeric_cluster,1,8.079404266211486e-05,0.9989307603754793
MEASURE_ET_RF_Modeling_MAG_25G_After,numeric_cluster,1,8.049152745521708e-05,0.998951303790071
TOPSIN_ET_DC_SMALL_Ids_m0p2,numeric_cluster,1,7.967090243457555e-05,0.9989716377610037
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos_SD3p5,numeric_cluster,1,7.930533039889137e-05,0.9989918784289749
FP2_Height1_FP2_Height1,numeric_cluster,1,7.892972693111821e-05,0.9990120232337167
STAGE_DELTA_DC_PIV_Ids0_QP1_FIC_minus_TOPSIN,engineered,1,7.878220148056065e-05,0.9990321303863405
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1,numeric_cluster,1,7.75406571848666e-05,0.999051920666369
MEASURE_ET_sh_f_hr_23,numeric_cluster,1,7.735224527954998e-05,0.9990716628590521
STAGE_STD_Ids_m2,engineered,1,7.657101229393363e-05,0.999091205661891
FIC_ET_DC_RF_Vt_gs,numeric_cluster,1,7.610459366803627e-05,0.9991106294232418
STAGE_STD_KLV_F_AB_4u,engineered,1,7.516191699681418e-05,0.999129812590355
FIC_ET_DC_RF_Vbgd_0p01,numeric_cluster,1,7.332927901959642e-05,0.9991485280232488
STAGE_RANGE_KLV_F_M1_4u,engineered,1,7.314547028205416e-05,0.9991671965436386
MEASURE_ET_DC_SMALL_Vt_gd,numeric_cluster,1,7.298828170711754e-05,0.9991858249456438
MEASURE_ET_DC_RF_Max_S11_Mag_L1002,numeric_cluster,1,7.236617815670006e-05,0.9992042945715446
MEASURE_ET_RF_Modeling_Cgd,numeric_cluster,1,7.18830933188722e-05,0.9992226409023308
STAGE_RANGE_Rc_f_tn_23,engineered,1,7.072157466502568e-05,0.999240690785031
ANODE_ET_C_AN_2_OW_CR,numeric_cluster,1,6.910060557858333e-05,0.9992583269566109
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_FPSD3p2,numeric_cluster,1,6.865753164264914e-05,0.9992758500448411
STAGE_DELTA_Vg_gm_max_FIC_minus_TOPSIN,engineered,1,6.794669637424842e-05,0.9992931917104533
STAGE_STD_Ran_con_3_OW_CR,engineered,1,6.726154656914577e-05,0.9993103585090088
STAGE_RANGE_G2_per_6K,engineered,1,6.562443633916283e-05,0.9993271074768281
STAGE_DELTA_Vp_1_FIC_minus_TOPSIN,engineered,1,6.546552217980055e-05,0.9993438158858509
MEASURE_ET_Ran_con_2_OW_CR,numeric_cluster,1,6.444634998503666e-05,0.9993602641770999
STAGE_STD_Rsh_an_ct2_OW_CR,engineered,1,6.438032813414144e-05,0.9993766956179512
MEASURE_ET_C500pf,numeric_cluster,1,6.431778361976493e-05,0.9993931110959063
MESA_ET_Vbkd,numeric_cluster,1,6.306263765315693e-05,0.9994092062297858
MEASURE_ET_DC_RF_MSG_10GHz,numeric_cluster,1,6.178352087373337e-05,0.9994249749016494
THIN_ET_HIRS,numeric_cluster,1,6.17298637997999e-05,0.99944072987891
MEASURE_ET_Vbkdn_C385pf,numeric_cluster,1,6.092405230168237e-05,0.9994562791932864
MEASURE_ET_DC_RF_CF_S22_Mag_L1002,numeric_cluster,1,6.051020007033388e-05,0.9994717228824095
MEASURE_ET_TANR,numeric_cluster,1,5.894701641544522e-05,0.9994867676086739
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3,numeric_cluster,1,5.755742189714958e-05,0.9995014576762903
FIC_ET_DC_RF_Vg_optt2,numeric_cluster,1,5.63476473805819e-05,0.9995158389797392
TOPSIN_ET_Load_Pull_Pin_Cut,numeric_cluster,1,5.388387798009078e-05,0.9995295914687297
MEASURE_ET_DC_RF_Vbgd1,numeric_cluster,1,5.359543867478968e-05,0.9995432703409256
MEASURE_ET_DC_RF_S21ang_10GHz,numeric_cluster,1,5.1378515503141905e-05,0.9995563833998828
THIN_ET_Rsh_an_ct2_OW_CR,numeric_cluster,1,5.0330949239683595e-05,0.9995692290942028
STAGE_RANGE_DC_RF_Vbin_gd,engineered,1,5.011543835114899e-05,0.9995820197848511
STAGE_DELTA_DC_PIV_Ids1_QP2_FIC_minus_TOPSIN,engineered,1,4.999564471920043e-05,0.9995947799012226
STAGE_STD_Vp_1,engineered,1,4.9168338910511364e-05,0.9996073288688339
STAGE_STD_DC_RF_Ids_m0p2,engineered,1,4.9140517606417214e-05,0.9996198707357652
MEASURE_ET_RF_Modeling_S21ang_10GHz,numeric_cluster,1,4.7277969981395614e-05,0.9996319372348005
FIC_ET_R_f_hr_2,numeric_cluster,1,4.647575624787335e-05,0.9996437989891894
TFRP_ET_TFRP,numeric_cluster,1,4.551237511534472e-05,0.9996554148650537
STAGE_RANGE_C100,engineered,1,4.463859243638138e-05,0.9996668077301191
MEASURE_ET_DC_RF_MAG_26GHz_W,numeric_cluster,1,4.397500991503468e-05,0.9996780312326281
MEASURE_ET_DC_RD_Vg_Vbon_max,numeric_cluster,1,4.383602130783786e-05,0.9996892192618314
STAGE_RANGE_R114,engineered,1,4.08797327685747e-05,0.9996996527735961
STAGE_STD_DC_PIV_Ids1_QP2,engineered,1,4.082809570497925e-05,0.999710073106314
STAGE_RANGE_DC_RF_Vbin_gs,engineered,1,3.9936257258835564e-05,0.9997202658199579
GATE2_Ali_Litho2_Gate_to_ohmic_alignment,numeric_cluster,1,3.904382837032241e-05,0.9997302307638324
STAGE_RANGE_i5021_1,engineered,1,3.883841901594151e-05,0.999740143282195
STAGE_RANGE_C300,engineered,1,3.769042619465016e-05,0.999749762804596
STAGE_STD_DC_PIV_Ids0_QP3,engineered,1,3.572136969994037e-05,0.9997588797754218
MEASURE_ET_DC_RF2_S21dB_26GHz,numeric_cluster,1,3.543305056875008e-05,0.9997679231601244
STAGE_RANGE_KLV_F_AB_4u,engineered,1,3.518633089202441e-05,0.9997769035759064
STAGE_STD_Rcat_cn_1,engineered,1,3.485224442316263e-05,0.9997857987246168
STAGE_DELTA_TF_AB_2_TFRP_minus_THIN,engineered,1,3.44515100328578e-05,0.9997945915960691
STAGE_STD_Rc_cat_ct2_OW_ST,engineered,1,3.431868600470288e-05,0.9998033505675674
STAGE_STD_G2_per_6K,engineered,1,3.386068160906463e-05,0.9998119926450959
STAGE_STD_Rcat_cn_1_OW_ST,engineered,1,3.1626555914243314e-05,0.9998200645188793
STAGE_STD_DC_PIV_Gate_Lag_1,engineered,1,3.103606099437224e-05,0.9998279856838572
MEASURE_ET_DC_RF_CF_S21_Ph_L1018,numeric_cluster,1,3.0204520898931306e-05,0.9998356946193812
STAGE_STD_Rc_TF_AB_2,engineered,1,2.9831904400144265e-05,0.9998433084540235
STAGE_STD_DC_PIV_Ids1_QP1,engineered,1,2.9116659668873458e-05,0.9998507397406448
BPLATE_Height_BPLATE_metal_thickness,numeric_cluster,1,2.869806579320893e-05,0.9998580641918287
STAGE_STD_TF_AB_3,engineered,1,2.8344509793268524e-05,0.9998652984068385
STAGE_DELTA_Vg_Vds_max_FIC_minus_TOPSIN,engineered,1,2.7346831930178435e-05,0.9998722779899557
STAGE_STD_DC_PIV_Drain_Lag_1,engineered,1,2.7182237620022117e-05,0.9998792155645627
STAGE_RANGE_Cap_C300,engineered,1,2.683820547062828e-05,0.9998860653337162
STAGE_RANGE_Rsh_F_AB_2,engineered,1,2.6654271939918506e-05,0.9998928681585154
STAGE_DELTA_DC_PIV_Ids1_QP1_FIC_minus_TOPSIN,engineered,1,2.6256840653990864e-05,0.9998995695490901
MEASURE_ET_RF_Modeling_Delta_S21_25G,numeric_cluster,1,2.4899639797626997e-05,0.9999059245486747
STAGE_DELTA_C_AN_2_OW_CR_ANODE_minus_THIN,engineered,1,2.268107898358992e-05,0.9999117133170541
STAGE_DELTA_Ids_m2_FIC_minus_TOPSIN,engineered,1,2.117664669902022e-05,0.9999171181173673
STAGE_STD_TF_AB_2,engineered,1,2.1140404383297272e-05,0.9999225136677514
STAGE_DELTA_C_CAT_2_OW_ST_CATHODE_minus_THIN,engineered,1,1.9485284954471217e-05,0.9999274867910094
STAGE_DELTA_Ran_con_2_OW_CR_ANODE_minus_THIN,engineered,1,1.943300010704814e-05,0.9999324465698902
STAGE_RANGE_lkg_C200,engineered,1,1.9277485582104293e-05,0.999937366657645
STAGE_STD_Rcat_cn_3_OW_ST,engineered,1,1.8361138267417856e-05,0.9999420528710606
STAGE_RANGE_i5021_2,engineered,1,1.805259148887798e-05,0.9999466603357607
STAGE_DELTA_DC_PIV_Ids0_QP3_FIC_minus_TOPSIN,engineered,1,1.7615681019267556e-05,0.9999511562901789
STAGE_STD_C200_0,engineered,1,1.6651461801762212e-05,0.9999554061521727
STAGE_DELTA_TF_AB_3_TFRP_minus_THIN,engineered,1,1.4977135087700355e-05,0.9999592286848694
STAGE_STD_i5021_2,engineered,1,1.3266487814440133e-05,0.9999626146183703
SIN_GATE_ET_Rsh_an_ct2,numeric_cluster,1,1.296625970387543e-05,0.999965923926284
STAGE_DELTA_G2_per_6K_FIC_minus_TOPSIN,engineered,1,1.282498387204467e-05,0.9999691971771361
STAGE_STD_C300_0,engineered,1,1.1139903915491187e-05,0.9999720403541993
STAGE_STD_lkg_C200,engineered,1,1.1057998595004863e-05,0.9999748626270132
STAGE_RANGE_TR_1F,engineered,1,1.0865806626967357e-05,0.9999776358477169
STAGE_STD_i5021_1,engineered,1,8.948545470812173e-06,0.9999799197362876
STAGE_DELTA_Ran_con_1_OW_CR_ANODE_minus_THIN,engineered,1,8.913745121794489e-06,0.9999821947429547
STAGE_DELTA_Rsh_F_AB_2_BRGM_minus_THIN,engineered,1,8.758616739280012e-06,0.9999844301570487
STAGE_RANGE_C200,engineered,1,8.639069367808284e-06,0.9999866350597176
STAGE_DELTA_lkg_C200_BRGM_minus_THIN,engineered,1,7.3208380058932945e-06,0.9999885035173687
STAGE_DELTA_Vds_max_FIC_minus_TOPSIN,engineered,1,7.234210133186611e-06,0.9999903498654591
STAGE_RANGE_ABVIETCH,engineered,1,5.366802571158928e-06,0.9999917196052781
STAGE_RANGE_Rc_F_AB_2,engineered,1,5.0528398426558335e-06,0.9999930092140983
STAGE_STD_KLV_F_M1_4u,engineered,1,4.736856686052799e-06,0.9999942181762566
STAGE_DELTA_C_AN_2_ANODE_minus_THIN,engineered,1,4.474013123576974e-06,0.9999953600542827
STAGE_DELTA_KLV_F_M1_4u_BRGM_minus_TOPSIN,engineered,1,4.179176263972079e-06,0.9999964266827014
STAGE_STD_lkg_C300,engineered,1,4.118550108201903e-06,0.9999974778378361
STAGE_DELTA_i5021_1_BRGM_minus_THIN,engineered,1,3.979875154071555e-06,0.9999984935997168
STAGE_RANGE_lkg_C300,engineered,1,3.2770859956842837e-06,0.9999993299925446
STAGE_RANGE_i5021_3,engineered,1,2.625168427278051e-06,0.9999999999999986
STAGE_DELTA_DC_PIV_Ids0_QP2_FIC_minus_TOPSIN,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_C200_0_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_RANGE_C300_0,engineered,1,0.0,0.9999999999999986
STAGE_RANGE_C200_0,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_F_AB_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_STD_lkg_SY07_10,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_C100_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_ABVIETCH_BRGM_minus_TOPSIN,engineered,1,0.0,0.9999999999999986
STAGE_STD_lkg_SY8_80,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_i5021_2_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_STD_Rc_F_AB_2,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_i5021_3_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_STD_Rsh_F_AB_2,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_Rc_F_AB_2_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_DELTA_C200_BRGM_minus_THIN,engineered,1,0.0,0.9999999999999986
STAGE_RANGE_lkg_SY8_80,engineered,1,0.0,0.9999999999999986
STAGE_STD_ABVIETCH,engineered,1,0.0,0.9999999999999986
STAGE_STD_i5021_3,engineered,1,0.0,0.9999999999999986
STAGE_STD_C100,engineered,1,0.0,0.9999999999999986
STAGE_STD_TR_1F,engineered,1,0.0,0.9999999999999986
STAGE_STD_C200,engineered,1,0.0,0.9999999999999986
STAGE_STD_Cap_C300,engineered,1,0.0,0.9999999999999986
STAGE_STD_F_AB,engineered,1,0.0,0.9999999999999986
STAGE_STD_C300,engineered,1,0.0,0.9999999999999986
