unit,cluster_size,oof_importance,cumulative_fraction
BPLATE_Height_BPLATE_metal_thickness,1,0.0001105326596537202,0.998796663902488
MEASURE_ET_DC_PIV_Ids0_QP2,1,0.00010964470580407397,0.9988247876401366
FIC_ET_Ids_m2,1,0.00010944581024704503,0.9988528603613095
MEASURE_ET_DC_RF_Ft,1,0.00010868520165658835,0.9988807379872766
MEASURE_ET_DC_RD_Vbon_min,1,0.00010696127901150686,0.9989081734291195
TOPSIN_ET_DC_RF_Vboff,1,0.0001048812674257699,0.9989350753504453
MEASURE_ET_DC_SEC_X_Ids_max_norm,1,0.00010470519301579284,0.9989619321088927
MEASURE_ET_DC_SEC_X_Bin_FPSD3p2,1,0.00010420028939276081,0.9989886593601568
TOPSIN_ET_DC_SMALL_n_gd,1,0.00010319804929260767,0.9990151295380177
MEASURE_ET_RF_Modeling_Vd_stress,1,0.00010246443230831877,0.999041411543988
FIC_ET_DC_RF_Vg_max_Vd_0p1,1,0.00010213843814107823,0.999067609932839
TOPSIN_ET_RGAN3,1,0.00010131208586036861,0.9990935963633052
MEASURE_ET_i5021_2,1,0.00010061237237455947,0.999119403318088
MEASURE_ET_C500pf_0,1,0.00010043925917960709,0.9991451658695405
MEASURE_ET_RF_Modeling_Stress_time,1,9.864037258607162e-05,0.9991704670087047
SIN_GATE_ET_R314,1,9.792922982482049e-05,0.99919558574059
MEASURE_ET_RF_Modeling_Rgd_err,1,9.703019986390387e-05,0.999220473872351
MEASURE_ET_DC_SEC_S_Bin_SD3p5,1,9.524726979483836e-05,0.9992449046846534
MEASURE_ET_RF_Modeling_Cgs_err,1,9.482298832662529e-05,0.9992692266692599
MEASURE_ET_RF_Modeling_L_Gs,1,9.381500154089629e-05,0.9992932901064454
MEASURE_ET_Rsh_TF_AB2,1,9.207066904047517e-05,0.9993169061244029
THIN_ET_R_400_HOR,1,9.110742464686726e-05,0.9993402750713103
THIN_Measure1GN_Thickness_after_bonding,1,8.928051183869255e-05,0.9993631754172383
MEASURE_ET_Load_Pull_Pout_Last,1,8.917678445427709e-05,0.9993860491572145
THIN_ET_R_f_hr_2,1,8.893726213933482e-05,0.9994088614599996
THIN_ET_Rsh_cat_c2,1,8.878701007625555e-05,0.9994316352233078
CATHODE_ET_Rsh_cat_c2,1,8.705739061783696e-05,0.9994539653412661
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_FPSD3p2,1,8.521746464089936e-05,0.9994758235203826
MEASURE_ET_R_400_HOR,1,8.373857840351297e-05,0.9994973023669242
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_FPSD3p2,1,8.216617908163098e-05,0.9995183778948955
VIA_GaN_Measure4GN_Final_GaN_thickness,1,7.898534605993774e-05,0.9995386375429505
METAL1_Height_Metal1_metal_thickness,1,7.868789641652895e-05,0.9995588208955228
MEASURE_ET_Ran_con_1_OW_CR,1,7.785596785271126e-05,0.9995787908594003
WIN_WIN_Alignment_WIN_to_FIN_Alignment,1,7.689223319338695e-05,0.999598513626475
MEASURE_ET_Load_Pull_Freq,1,7.572907846367755e-05,0.9996179380457341
MEASURE_ET_Load_Pull_IG_comp_Last_uA,1,7.3690275314497e-05,0.9996368395143914
THIN_ET_DC_RF_n_gs,1,7.24375785797074e-05,0.9996554196678146
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg_FPSD3p2,1,7.196609646007899e-05,0.9996738788866304
MEASURE_ET_DC_SEC_S_Bin_FPSD3p2,1,7.087490714566699e-05,0.9996920582166748
FIC_ET_DC_RF_Vbgd_0p01,1,7.00017882836681e-05,0.9997100135927615
TFRP_ET_TF_AB_1,1,6.908893295161912e-05,0.9997277348225327
THIN_ET_sh_f_tn_23,1,6.879668107226942e-05,0.9997453810900417
THIN_ET_R314,1,6.781754616276156e-05,0.9997627762106019
MEASURE_ET_DC_SEC_S_ChipStatus,1,6.780508306877426e-05,0.9997801681343933
MEASURE_ET_RF_Modeling_Delta_MAG_19G,1,6.734157824767116e-05,0.9997974411697449
MEASURE_ET_DC_RF_S21dB_10GHz,1,6.550474691645024e-05,0.9998142430600278
THIN_ET_Ran_con_2_OW_CR,1,6.190333820897956e-05,0.9998301211932271
TOPSIN_ET_DC_RF_Ids_m0p2,1,6.153563889582986e-05,0.9998459050119866
TOPSIN_ET_DC_RF_Vt_gd,1,6.0513857197115117e-05,0.999861426744946
FIC_Height_FIC_metal_thickness,1,6.029415559184073e-05,0.9998768921247031
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos,1,5.7332807738698985e-05,0.9998915979222305
MEASURE_ET_R514,1,5.727531149604446e-05,0.9999062889720394
THIN_ET_HIRS,1,5.715746548201382e-05,0.9999209497944849
MEASURE_ET_Vbkdn_C385pf,1,5.6639410368875495e-05,0.9999354777364051
MEASURE_ET_DC_RF_Vdg_max_0p1mA,1,5.413550393152936e-05,0.999949363429279
MEASURE_ET_Load_Pull_GL_meas,1,5.139576049199507e-05,0.9999625463811938
THIN_ET_Rsh_cat_c2_OW_ST,1,4.908922574543185e-05,0.9999751377096681
THIN_Measure3GN_Thickness_after_etchback,1,4.010735224463496e-05,0.9999854251981887
MEASURE_ET_DC_SMALL_Vbgs_0p1,1,2.199143429039188e-05,0.9999910659751324
MEASURE_ET_DC_RF_S21ang_10GHz,1,2.0766298862337724e-05,0.9999963925062846
MEASURE_ET_DC_RF_MAG_26GHz_W,1,1.4064367687903744e-05,0.9999999999999993
